observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
obsE		C1	0.934567187137358	0		0.1	data1	
obsE		C1	0.00202338358905407	10		0.000203653384410275	data1	
obsE		C1	0.00178532611798903	20		0.000205744112105155	data1	
obsE		C1	0.00203614792101902	30		0.000207878100788836	data1	
obsE		C1	0.00199352258773934	40		0.000210056671940852	data1	
obsE		C1	0.0022719498259884	50		0.00021228135639424	data1	
obsE		C1	0.00220316113483139	60		0.000214553551894864	data1	
obsE		C1	0.0022618013047064	70		0.000216875452684994	data1	
obsE		C1	0.00238250101706563	80		0.000219247933082305	data1	
obsE		C1	0.00206973563549163	90		0.000221672063291721	data1	
obsE		C1	0.00231794763014972	100		0.000224150387757051	data1	
obsS		C1	109.094011518242	0		10	data1	
obsS		C1	95.0001342899795	10		9.80050641046529	data1	
obsS		C1	79.3336693521401	20		9.70071320240182	data1	
obsS		C1	78.0051909646207	30		9.60092215564999	data1	
obsS		C1	96.1249139173904	40		9.5011333097681	data1	
obsS		C1	88.7207637879732	50		9.40134671104188	data1	
obsS		C1	92.2479162142397	60		9.30156239649187	data1	
obsS		C1	88.4439799103343	70		9.20178042672856	data1	
obsS		C1	85.0809009601005	80		9.10200085536176	data1	
obsS		C1	86.0392882770927	90		9.00222373485913	data1	
obsS		C1	103.261643597774	100		8.90244912041603	data1	
obsES		C1	0	0		0	data1	
obsES		C1	0.800251956889865	10		0.0997963466155898	data1	
obsES		C1	1.10003901091682	20		0.0997942558878949	data1	
obsES		C1	1.02076397717839	30		0.0997921218992112	data1	
obsES		C1	1.11987497263917	40		0.0997899433280592	data1	
obsES		C1	1.06068241384558	50		0.0997877186436058	data1	
obsES		C1	1.15438378100769	60		0.0997854464481052	data1	
obsES		C1	1.09757441867282	70		0.099783124547315	data1	
obsES		C1	0.950760758090092	80		0.0997807520669177	data1	
obsES		C1	0.998073282501009	90		0.0997783279367083	data1	
obsES		C1	0.912554729528093	100		0.099775849612243	data1	
obsP		C1	0	0		0	data1	
obsP		C1	0.987206598808723	10		0.0996972429194173	data1	
obsP		C1	2.1544465480492	20		0.199492541710577	data1	
obsP		C1	2.99167909646249	30		0.29928572245109	data1	
obsP		C1	3.22507615369517	40		0.399076746904131	data1	
obsP		C1	5.4010720282574	50		0.498865570314804	data1	
obsP		C1	6.17179003548162	60		0.598652157060312	data1	
obsP		C1	5.52185590297928	70		0.698436448724418	data1	
obsP		C1	7.77951749643351	80		0.798218392571612	data1	
obsP		C1	8.85750003338442	90		0.897997937204449	data1	
obsP		C1	9.72380994989299	100		0.99777502997202	data1	
